wavenumber,II1,III11,IV1
4000.364384,99.146024,99.437867,99.418241
3998.435568,99.156637,99.424602,99.40187
3996.506752,99.089328,99.375681,99.321543
3994.577936,99.052771,99.335382,99.300002
3992.64912,99.080651,99.344187,99.316787
3990.720304,99.125911,99.390638,99.354302
3988.791488,99.179582,99.418542,99.386962
3986.862672,99.183597,99.415842,99.377454
3984.933856,99.156005,99.418495,99.339119
3983.00504,99.157405,99.416379,99.308601
3981.076224,99.163982,99.423504,99.312319
3979.147408,99.159349,99.424986,99.344861
3977.218592,99.141927,99.420687,99.325904
3975.289776,99.13868,99.41968,99.321257
3973.36096,99.124074,99.40894,99.333598
3971.432144,99.140856,99.421089,99.326869
3969.503328,99.149866,99.437013,99.325422
3967.574512,99.175879,99.462032,99.330545
3965.645696,99.181374,99.453542,99.356252
3963.71688,99.158355,99.434417,99.374136
3961.788064,99.128373,99.43627,99.348843
3959.859248,99.134277,99.425959,99.31799
3957.930432,99.158204,99.427249,99.336534
3956.001616,99.174538,99.430962,99.313144
3954.0728,99.17085,99.459666,99.32667
3952.143984,99.175885,99.462897,99.379021
3950.215168,99.161209,99.401395,99.336768
3948.286352,99.133124,99.377545,99.279882
3946.357536,99.133497,99.403506,99.280921
3944.42872,99.141337,99.400953,99.270179
3942.499904,99.169853,99.416451,99.29901
3940.571088,99.181583,99.438073,99.347326
3938.642272,99.175697,99.449683,99.327852
3936.713456,99.147368,99.447218,99.340443
3934.78464,99.120848,99.416542,99.311176
3932.855824,99.082489,99.34998,99.220304
3930.927008,99.077115,99.330546,99.187725
3928.998192,99.06679,99.33987,99.198326
3927.069376,99.093272,99.397212,99.246
3925.14056,99.123281,99.414371,99.235689
3923.211744,99.155317,99.431395,99.215189
3921.282928,99.164262,99.459525,99.255383
3919.354112,99.152994,99.466676,99.313552
3917.425296,99.138611,99.408603,99.287105
3915.49648,99.107092,99.369997,99.247656
3913.567664,99.161992,99.491748,99.317237
3911.638848,99.21223,99.555868,99.393774
3909.710032,99.225765,99.517361,99.418712
3907.781216,99.195961,99.469185,99.351737
3905.8524,99.152071,99.369674,99.201074
3903.923584,99.080043,99.236955,98.982029
3901.994768,99.066238,99.237019,98.927479
3900.065952,99.103726,99.325901,99.001261
3898.137136,99.118157,99.338754,99.081232
3896.20832,99.156107,99.416755,99.177773
3894.279504,99.157131,99.475995,99.230069
3892.350688,99.141409,99.457957,99.206588
3890.421872,99.165183,99.425543,99.175596
3888.493056,99.185538,99.416717,99.194397
3886.56424,99.119876,99.361616,99.165367
3884.635424,99.066532,99.301704,99.099917
3882.706608,99.086918,99.34562,99.068149
3880.777792,99.106268,99.377647,99.052456
3878.848976,99.146424,99.392706,99.160516
3876.92016,99.172623,99.448184,99.252004
3874.991344,99.127976,99.399474,99.234788
3873.062528,99.123189,99.355675,99.204561
3871.133712,99.077052,99.308757,99.078622
3869.204896,99.066635,99.301552,99.031132
3867.27608,99.132142,99.309827,99.041531
3865.347264,99.116231,99.255982,98.994298
3863.418448,99.091659,99.280069,99.036426
3861.489632,99.147095,99.357152,99.180005
3859.560816,99.203427,99.393778,99.266974
3857.632,99.172745,99.381927,99.252407
3855.703184,99.179915,99.328056,99.202876
3853.774368,99.190255,99.240538,99.041939
3851.845552,99.105928,99.221068,98.867516
3849.916736,99.157362,99.304254,98.986049
3847.98792,99.236814,99.422123,99.20467
3846.059104,99.214312,99.432813,99.279431
3844.130288,99.192604,99.434642,99.272093
3842.201472,99.173985,99.428274,99.218479
3840.272656,99.09808,99.311631,99.047222
3838.34384,99.080644,99.297601,98.951926
3836.415024,99.135423,99.383554,99.019743
3834.486208,99.127128,99.391582,99.094902
3832.557392,99.119709,99.362615,99.114147
3830.628576,99.153487,99.378044,99.13231
3828.69976,99.175513,99.438046,99.179159
3826.770944,99.168652,99.429691,99.173748
3824.842128,99.186594,99.447962,99.200973
3822.913312,99.167606,99.413858,99.160758
3820.984496,99.08702,99.280986,99.018995
3819.05568,99.088184,99.257086,98.987793
3817.126864,99.087143,99.306142,99.06169
3815.198048,99.142812,99.390144,99.165713
3813.269232,99.213228,99.496496,99.303777
3811.340416,99.195507,99.548492,99.365757
3809.4116,99.158416,99.501459,99.349639
3807.482784,99.152648,99.430402,99.306124
3805.553968,99.166719,99.410258,99.26992
3803.625152,99.131025,99.333203,99.161015
3801.696336,99.123884,99.303678,99.057604
3799.76752,99.168583,99.399172,99.104881
3797.838704,99.195544,99.403494,99.159245
3795.909888,99.228917,99.443297,99.241584
3793.981072,99.250993,99.467002,99.317228
3792.052256,99.262156,99.516084,99.377535
3790.12344,99.242964,99.560924,99.413673
3788.194624,99.205505,99.539852,99.439031
3786.265808,99.160051,99.486403,99.373258
3784.336992,99.193936,99.470633,99.348746
3782.408176,99.256719,99.534147,99.387717
3780.47936,99.231564,99.528845,99.325064
3778.550544,99.203189,99.502348,99.28246
3776.621728,99.238851,99.503263,99.367919
3774.692912,99.268922,99.519882,99.458419
3772.764096,99.268045,99.526558,99.464561
3770.83528,99.186634,99.461755,99.33047
3768.906464,99.172436,99.458686,99.265035
3766.977648,99.245118,99.504722,99.298119
3765.048832,99.278103,99.521707,99.318911
3763.120016,99.257686,99.480994,99.325148
3761.1912,99.201199,99.455844,99.297994
3759.262384,99.160576,99.445377,99.216749
3757.333568,99.153335,99.41226,99.146982
3755.404752,99.204145,99.44335,99.145414
3753.475936,99.162186,99.40605,99.095381
3751.54712,99.041701,99.283447,98.929703
3749.618304,99.04136,99.224449,98.818016
3747.689488,99.043884,99.232669,98.793678
3745.760672,99.05171,99.25494,98.798561
3743.831856,99.155511,99.333696,98.929646
3741.90304,99.180748,99.329513,98.970222
3739.974224,99.165706,99.362601,99.041422
3738.045408,99.169739,99.340056,99.07854
3736.116592,99.101577,99.151478,98.862033
3734.187776,99.063409,99.113891,98.749088
3732.25896,99.084202,99.224925,98.884175
3730.330144,99.159196,99.331259,99.063034
3728.401328,99.17068,99.36458,99.166021
3726.472512,99.164844,99.349152,99.215718
3724.543696,99.181889,99.376754,99.252707
3722.61488,99.154729,99.382908,99.187401
3720.686064,99.142659,99.419546,99.166915
3718.757248,99.164039,99.465046,99.252336
3716.828432,99.154559,99.459318,99.309691
3714.899616,99.12643,99.424586,99.306303
3712.9708,99.120682,99.35645,99.227566
3711.041984,99.101558,99.286506,99.093157
3709.113168,99.119441,99.321975,99.06745
3707.184352,99.164455,99.425664,99.171495
3705.255536,99.183027,99.416828,99.274209
3703.32672,99.190255,99.37601,99.308384
3701.397904,99.147055,99.337075,99.282529
3699.469088,99.172643,99.333234,99.301916
3697.540272,99.220947,99.374203,99.362636
3695.611456,99.200404,99.426013,99.384065
3693.68264,99.147485,99.358155,99.308584
3691.753824,99.114015,99.260478,99.201134
3689.825008,99.039392,99.132237,99.049091
3687.896192,99.022826,99.144236,99.006199
3685.967376,99.06709,99.199323,99.124726
3684.03856,99.091202,99.231193,99.24765
3682.109744,99.097452,99.235476,99.282835
3680.180928,99.11642,99.23439,99.283665
3678.252112,99.090736,99.166277,99.222617
3676.323296,99.012066,98.999453,99.038578
3674.39448,98.847221,98.850205,98.870533
3672.465664,98.865855,98.859413,98.922492
3670.536848,98.87549,98.87703,98.922345
3668.608032,98.840894,98.909643,98.896139
3666.679216,98.853128,98.932808,98.96994
3664.7504,98.859637,98.955336,99.072789
3662.821584,98.903691,98.980813,99.187098
3660.892768,98.923306,98.968963,99.247529
3658.963952,98.880643,98.93271,99.232856
3657.035136,98.841536,98.874305,99.20951
3655.10632,98.788621,98.740376,99.154514
3653.177504,98.718854,98.635494,99.074491
3651.248688,98.594225,98.516921,98.903671
3649.319872,98.44582,98.355221,98.668975
3647.391056,98.358607,98.17337,98.518653
3645.46224,98.425166,98.228923,98.665052
3643.533424,98.496502,98.360586,98.864818
3641.604608,98.528459,98.435215,99.04722
3639.675792,98.468501,98.358564,99.064461
3637.746976,98.421048,98.279639,98.99949
3635.81816,98.416572,98.272238,98.993482
3633.889344,98.344509,98.207279,98.946114
3631.960528,98.243574,98.063676,98.877716
3630.031712,98.204622,97.950409,98.799051
3628.102896,98.205783,97.871831,98.714123
3626.17408,98.082412,97.755715,98.683073
3624.245264,98.009192,97.72862,98.762893
3622.316448,97.970386,97.720368,98.795025
3620.387632,97.89727,97.610584,98.68604
3618.458816,97.79228,97.432779,98.488602
3616.53,97.746198,97.359758,98.487771
3614.601184,97.762617,97.363118,98.568293
3612.672368,97.736331,97.336813,98.589482
3610.743552,97.654647,97.269969,98.567499
3608.814736,97.534408,97.139367,98.462791
3606.88592,97.491126,97.031587,98.423078
3604.957104,97.494878,97.014176,98.564807
3603.028288,97.419331,96.987801,98.651907
3601.099472,97.314088,96.921998,98.603776
3599.170656,97.240907,96.838498,98.538517
3597.24184,97.155152,96.746376,98.491361
3595.313024,97.088328,96.667217,98.410459
3593.384208,97.002291,96.550042,98.370727
3591.455392,96.945478,96.486415,98.405146
3589.526576,96.915575,96.426501,98.361846
3587.59776,96.797378,96.249098,98.16423
3585.668944,96.694248,96.041114,98.103641
3583.740128,96.629052,95.977852,98.188174
3581.811312,96.593963,95.989586,98.276746
3579.882496,96.535681,95.961935,98.331402
3577.95368,96.395646,95.845643,98.317573
3576.024864,96.261717,95.748287,98.24363
3574.096048,96.180599,95.627758,98.182493
3572.167232,96.138237,95.505815,98.159806
3570.238416,96.031614,95.400638,98.083429
3568.3096,95.889073,95.257974,97.896056
3566.380784,95.731654,95.014207,97.678792
3564.451968,95.663567,94.852795,97.674785
3562.523152,95.613631,94.785723,97.788268
3560.594336,95.558975,94.750168,97.834678
3558.66552,95.508544,94.748757,97.875275
3556.736704,95.395532,94.647723,97.84345
3554.807888,95.269798,94.471287,97.757376
3552.879072,95.140839,94.282379,97.647251
3550.950256,95.075994,94.149029,97.590329
3549.02144,95.027975,94.094259,97.592979
3547.092624,94.910384,93.951332,97.475443
3545.163808,94.75356,93.745964,97.344738
3543.234992,94.642835,93.608147,97.316622
3541.306176,94.533073,93.54373,97.347139
3539.37736,94.441042,93.468073,97.347613
3537.448544,94.348788,93.333102,97.227258
3535.519728,94.238052,93.17245,97.128831
3533.590912,94.177824,93.0654,97.151018
3531.662096,94.092363,92.954607,97.149917
3529.73328,93.972111,92.816403,97.057087
3527.804464,93.858698,92.676416,96.978342
3525.875648,93.739539,92.534229,96.862479
3523.946832,93.639152,92.421248,96.749409
3522.018016,93.5562,92.30182,96.735442
3520.0892,93.483988,92.203756,96.764061
3518.160384,93.408264,92.134053,96.753638
3516.231568,93.325536,92.014597,96.741387
3514.302752,93.248334,91.919359,96.756438
3512.373936,93.15952,91.830846,96.7369
3510.44512,93.029899,91.688342,96.654286
3508.516304,92.889486,91.53496,96.57142
3506.587488,92.799431,91.44316,96.546558
3504.658672,92.728906,91.355726,96.502778
3502.729856,92.603432,91.232603,96.407562
3500.80104,92.515727,91.1139,96.358073
3498.872224,92.515173,91.055652,96.424319
3496.943408,92.47088,90.986974,96.456124
3495.014592,92.348221,90.932346,96.450144
3493.085776,92.259712,90.852993,96.426094
3491.15696,92.209029,90.73643,96.441618
3489.228144,92.104505,90.651373,96.432956
3487.299328,92.024214,90.562257,96.365049
3485.370512,91.988005,90.455465,96.364748
3483.441696,91.88633,90.354264,96.367978
3481.51288,91.78222,90.249197,96.291314
3479.584064,91.712798,90.145509,96.26465
3477.655248,91.639579,90.064374,96.285291
3475.726432,91.614109,90.038599,96.294129
3473.797616,91.5532,90.004674,96.323669
3471.8688,91.483252,89.965419,96.353158
3469.939984,91.401627,89.857636,96.292992
3468.011168,91.354021,89.739294,96.24218
3466.082352,91.291513,89.658133,96.212482
3464.153536,91.200088,89.574099,96.198224
3462.22472,91.091522,89.479667,96.186038
3460.295904,91.009678,89.402953,96.211584
3458.367088,90.973356,89.369023,96.239329
3456.438272,90.903992,89.316507,96.215731
3454.509456,90.837296,89.223366,96.210046
3452.58064,90.801446,89.13488,96.22867
3450.651824,90.726877,89.052211,96.237519
3448.723008,90.658938,89.012042,96.212301
3446.794192,90.612217,88.923915,96.156762
3444.865376,90.537903,88.778609,96.122455
3442.93656,90.463694,88.719364,96.085099
3441.007744,90.415415,88.658879,96.138353
3439.078928,90.356885,88.593725,96.197667
3437.150112,90.323454,88.561175,96.208568
3435.221296,90.248854,88.486278,96.182747
3433.29248,90.190527,88.419306,96.165934
3431.363664,90.132548,88.358994,96.175506
3429.434848,90.056079,88.261218,96.13137
3427.506032,90.000409,88.202636,96.117292
3425.577216,89.961983,88.137213,96.15654
3423.6484,89.892955,88.062295,96.133674
3421.719584,89.809978,88.009698,96.103465
3419.790768,89.735221,87.932217,96.102318
3417.861952,89.672882,87.861772,96.133557
3415.933136,89.62426,87.781855,96.130489
3414.00432,89.577986,87.73798,96.098339
3412.075504,89.533126,87.697169,96.056878
3410.146688,89.492418,87.608698,96.046419
3408.217872,89.433647,87.558263,96.049651
3406.289056,89.371613,87.526788,96.0655
3404.36024,89.353154,87.496908,96.058544
3402.431424,89.321292,87.441347,96.037192
3400.502608,89.251327,87.346011,96.001251
3398.573792,89.172847,87.255483,95.955038
3396.644976,89.103078,87.184572,95.938488
3394.71616,89.036623,87.11262,95.966877
3392.787344,88.992806,87.085406,95.967443
3390.858528,88.966601,87.036725,95.939559
3388.929712,88.920488,86.99988,95.932167
3387.000896,88.852922,86.958173,95.937981
3385.07208,88.848249,86.921308,95.988151
3383.143264,88.81553,86.887621,96.001772
3381.214448,88.764433,86.833145,95.982256
3379.285632,88.734187,86.77526,95.990048
3377.356816,88.70065,86.729855,95.994101
3375.428,88.675516,86.724437,96.017934
3373.499184,88.659756,86.684483,96.002017
3371.570368,88.649462,86.642134,96.010487
3369.641552,88.566754,86.602634,95.975651
3367.712736,88.48434,86.566848,95.931234
3365.78392,88.475213,86.547047,95.951605
3363.855104,88.478046,86.503647,95.969703
3361.926288,88.419587,86.433235,95.961381
3359.997472,88.407575,86.385736,95.942731
3358.068656,88.393142,86.352518,95.941216
3356.13984,88.368139,86.331439,95.951254
3354.211024,88.324968,86.3219,95.937688
3352.282208,88.293116,86.304991,95.907646
3350.353392,88.28838,86.287744,95.937906
3348.424576,88.278603,86.271727,95.966236
3346.49576,88.271317,86.258178,95.982026
3344.566944,88.265423,86.229091,95.990086
3342.638128,88.226502,86.172414,95.983454
3340.709312,88.219506,86.162213,95.975272
3338.780496,88.189693,86.144039,95.946753
3336.85168,88.148505,86.118031,95.927351
3334.922864,88.154399,86.119414,95.942335
3332.994048,88.121945,86.096674,95.924078
3331.065232,88.08712,86.081462,95.886725
3329.136416,88.09251,86.087322,95.891905
3327.2076,88.116395,86.078155,95.89142
3325.278784,88.138294,86.091534,95.914004
3323.349968,88.1192,86.107081,95.944654
3321.421152,88.107058,86.0783,95.94429
3319.492336,88.109404,86.061007,95.939719
3317.56352,88.103384,86.052526,95.97331
3315.634704,88.08872,86.045292,95.991727
3313.705888,88.13277,86.071975,95.989009
3311.777072,88.142509,86.053447,95.971064
3309.848256,88.100972,86.033429,95.917174
3307.91944,88.088888,86.027342,95.875597
3305.990624,88.12125,86.030835,95.904845
3304.061808,88.127066,86.014329,95.954596
3302.132992,88.116753,86.028805,95.973069
3300.204176,88.111649,86.040302,95.984563
3298.27536,88.116509,86.047305,95.994383
3296.346544,88.1188,86.048396,96.002304
3294.417728,88.108945,86.056505,95.991797
3292.488912,88.116111,86.065371,95.969398
3290.560096,88.113578,86.081029,95.998809
3288.63128,88.129679,86.082091,96.025043
3286.702464,88.160522,86.078685,96.026728
3284.773648,88.180728,86.121175,96.06565
3282.844832,88.170376,86.138517,96.069803
3280.916016,88.17745,86.123691,96.043881
3278.9872,88.167135,86.134992,96.035144
3277.058384,88.173897,86.160982,96.03268
3275.129568,88.236869,86.181248,96.058114
3273.200752,88.257763,86.158702,96.055955
3271.271936,88.253112,86.166471,96.073707
3269.34312,88.279325,86.197165,96.08094
3267.414304,88.303813,86.234715,96.090779
3265.485488,88.317759,86.259045,96.118349
3263.556672,88.342574,86.293898,96.105326
3261.627856,88.376892,86.325616,96.09859
3259.69904,88.381658,86.308191,96.112415
3257.770224,88.379591,86.333806,96.126992
3255.841408,88.408574,86.393216,96.127872
3253.912592,88.439749,86.406384,96.11534
3251.983776,88.493677,86.413339,96.146114
3250.05496,88.537074,86.42258,96.171559
3248.126144,88.575871,86.479059,96.191413
3246.197328,88.58844,86.524268,96.190904
3244.268512,88.614568,86.553773,96.237596
3242.339696,88.664847,86.620454,96.245076
3240.41088,88.678815,86.648471,96.20197
3238.482064,88.733116,86.662666,96.220775
3236.553248,88.760055,86.674988,96.243102
3234.624432,88.742897,86.698214,96.225686
3232.695616,88.809351,86.779944,96.253474
3230.7668,88.906839,86.853802,96.287109
3228.837984,88.940655,86.891058,96.299194
3226.909168,88.968399,86.923901,96.308754
3224.980352,88.992565,86.960858,96.320478
3223.051536,89.04755,87.001883,96.312852
3221.12272,89.111332,87.079958,96.343666
3219.193904,89.144667,87.14302,96.384262
3217.265088,89.204834,87.182433,96.394817
3215.336272,89.263936,87.215799,96.406381
3213.407456,89.282688,87.235202,96.398144
3211.47864,89.300733,87.255427,96.390029
3209.549824,89.347108,87.318234,96.364995
3207.621008,89.440197,87.417213,96.418479
3205.692192,89.499833,87.475805,96.463655
3203.763376,89.538706,87.51601,96.448086
3201.83456,89.582317,87.584946,96.463992
3199.905744,89.624477,87.649399,96.497978
3197.976928,89.694038,87.712465,96.509184
3196.048112,89.749287,87.773023,96.520598
3194.119296,89.796533,87.822477,96.543082
3192.19048,89.888073,87.897039,96.560991
3190.261664,89.963491,87.995498,96.58818
3188.332848,90.03065,88.080664,96.616256
3186.404032,90.064755,88.127209,96.645858
3184.475216,90.11607,88.162181,96.648887
3182.5464,90.194192,88.229479,96.648067
3180.617584,90.239959,88.315944,96.665771
3178.688768,90.328133,88.407271,96.712276
3176.759952,90.409377,88.502389,96.781987
3174.831136,90.454916,88.561224,96.814097
3172.90232,90.497938,88.586324,96.810326
3170.973504,90.549612,88.674093,96.829012
3169.044688,90.646988,88.8158,96.832921
3167.115872,90.740274,88.921508,96.885565
3165.187056,90.790678,88.984239,96.909764
3163.25824,90.85703,89.057874,96.905915
3161.329424,90.945014,89.127123,96.9432
3159.400608,91.009524,89.201952,96.95583
3157.471792,91.059354,89.289401,96.939278
3155.542976,91.116179,89.360007,96.946647
3153.61416,91.174365,89.42114,96.953794
3151.685344,91.282354,89.52137,97.005417
3149.756528,91.363191,89.623407,97.05817
3147.827712,91.39121,89.662886,97.024101
3145.898896,91.429627,89.701843,97.021921
3143.97008,91.507214,89.784135,97.094703
3142.041264,91.606479,89.895016,97.148373
3140.112448,91.679115,89.985569,97.144731
3138.183632,91.722102,90.024511,97.130076
3136.254816,91.797367,90.093997,97.161556
3134.326,91.8503,90.159739,97.166798
3132.397184,91.916886,90.252279,97.189219
3130.468368,92.014814,90.363277,97.255825
3128.539552,92.0746,90.434858,97.270192
3126.610736,92.115141,90.481982,97.244933
3124.68192,92.183114,90.520078,97.255017
3122.753104,92.259153,90.597892,97.297146
3120.824288,92.29749,90.671517,97.318158
3118.895472,92.382804,90.766888,97.354142
3116.966656,92.499068,90.901395,97.403147
3115.03784,92.56792,90.97294,97.429305
3113.109024,92.586153,90.991708,97.422933
3111.180208,92.60545,91.033567,97.402917
3109.251392,92.681931,91.09069,97.419949
3107.322576,92.754617,91.158196,97.450562
3105.39376,92.820125,91.247472,97.463896
3103.464944,92.871077,91.317905,97.473381
3101.536128,92.907791,91.367114,97.481432
3099.607312,92.983138,91.452427,97.517744
3097.678496,93.035325,91.528589,97.553915
3095.74968,93.08216,91.595071,97.554372
3093.820864,93.133589,91.639813,97.542215
3091.892048,93.201005,91.706111,97.561746
3089.963232,93.260381,91.795471,97.591595
3088.034416,93.307256,91.849809,97.596961
3086.1056,93.36341,91.914222,97.594986
3084.176784,93.394176,91.965354,97.595163
3082.247968,93.450475,92.029238,97.626108
3080.319152,93.532391,92.100253,97.630554
3078.390336,93.592197,92.178247,97.650737
3076.46152,93.621599,92.218176,97.655543
3074.532704,93.654798,92.246403,97.651672
3072.603888,93.704409,92.302334,97.687932
3070.675072,93.745013,92.388629,97.718676
3068.746256,93.783824,92.46707,97.734188
3066.81744,93.858998,92.540329,97.747631
3064.888624,93.913279,92.587434,97.74496
3062.959808,93.941206,92.602905,97.736612
3061.030992,94.01022,92.673411,97.762325
3059.102176,94.068855,92.734979,97.773348
3057.17336,94.122491,92.792636,97.77788
3055.244544,94.134264,92.823468,97.761886
3053.315728,94.148059,92.870303,97.747475
3051.386912,94.209236,92.95195,97.765839
3049.458096,94.256363,93.023632,97.797305
3047.52928,94.282577,93.049564,97.815954
3045.600464,94.322067,93.045334,97.813548
3043.671648,94.401736,93.098262,97.826619
3041.742832,94.475312,93.193727,97.865057
3039.814016,94.507619,93.232774,97.873174
3037.8852,94.518086,93.261683,97.871631
3035.956384,94.536554,93.306187,97.854984
3034.027568,94.582032,93.342378,97.831139
3032.098752,94.62022,93.393391,97.835527
3030.169936,94.616127,93.407637,97.815423
3028.24112,94.636127,93.42235,97.798677
3026.312304,94.688636,93.46738,97.818063
3024.383488,94.690143,93.497305,97.808351
3022.454672,94.70198,93.514869,97.776562
3020.525856,94.735909,93.526023,97.760982
3018.59704,94.729645,93.547501,97.708672
3016.668224,94.734668,93.553319,97.657306
3014.739408,94.75347,93.541085,97.637037
3012.810592,94.749477,93.53154,97.621018
3010.881776,94.739286,93.530451,97.592212
3008.95296,94.726914,93.506729,97.533036
3007.024144,94.756922,93.494346,97.49226
3005.095328,94.77666,93.496267,97.465753
3003.166512,94.753735,93.449355,97.396235
3001.237696,94.713048,93.365751,97.317683
2999.30888,94.661612,93.291823,97.24772
2997.380064,94.618779,93.239912,97.154808
2995.451248,94.57601,93.156153,97.035445
2993.522432,94.515999,93.027457,96.891791
2991.593616,94.425785,92.906392,96.731232
2989.6648,94.341916,92.786591,96.56127
2987.735984,94.275308,92.602721,96.384512
2985.807168,94.200572,92.41372,96.203951
2983.878352,94.083277,92.189751,95.977508
2981.949536,93.939565,91.928657,95.681136
2980.02072,93.793449,91.632381,95.344912
2978.091904,93.587369,91.247112,94.932436
2976.163088,93.338205,90.826697,94.445845
2974.234272,93.109786,90.391627,93.903929
2972.305456,92.809681,89.833801,93.264539
2970.37664,92.415758,89.148536,92.513866
2968.447824,92.029536,88.445964,91.689931
2966.519008,91.668724,87.744053,90.863164
2964.590192,91.282891,87.037912,90.076177
2962.661376,90.944113,86.471506,89.439721
2960.73256,90.718614,86.061814,89.039845
2958.803744,90.600663,85.908929,88.959732
2956.874928,90.606342,86.046791,89.233697
2954.946112,90.724476,86.38129,89.756596
2953.017296,90.893443,86.825113,90.44306
2951.08848,91.027757,87.229807,91.072321
2949.159664,91.087405,87.49647,91.523966
2947.230848,91.130292,87.6515,91.84533
2945.302032,91.088416,87.657909,91.997998
2943.373216,90.932665,87.49305,91.956717
2941.4444,90.746319,87.227212,91.767863
2939.515584,90.550212,86.926654,91.488737
2937.586768,90.349813,86.59329,91.214746
2935.657952,90.148633,86.292159,90.970718
2933.729136,89.998067,86.067149,90.860104
2931.80032,89.909003,85.983738,90.90859
2929.871504,89.886835,86.053987,91.069862
2927.942688,89.904423,86.154313,91.313225
2926.013872,89.965854,86.28723,91.626128
2924.085056,90.050158,86.461469,91.950317
2922.15624,90.155362,86.673393,92.267562
2920.227424,90.239438,86.866115,92.531786
2918.298608,90.311401,87.013124,92.724113
2916.369792,90.450042,87.235123,92.923915
2914.440976,90.647016,87.549771,93.153135
2912.51216,90.893977,87.912599,93.373218
2910.583344,91.096882,88.235009,93.53948
2908.654528,91.276172,88.513702,93.701387
2906.725712,91.453146,88.777559,93.879164
2904.796896,91.573826,88.979229,94.024163
2902.86808,91.657741,89.108802,94.131377
2900.939264,91.764177,89.281162,94.247124
2899.010448,91.855265,89.430691,94.373683
2897.081632,91.951176,89.559137,94.518616
2895.152816,92.042382,89.717719,94.658875
2893.224,92.134071,89.92551,94.830706
2891.295184,92.240012,90.133978,95.016516
2889.366368,92.325496,90.265643,95.108136
2887.437552,92.407053,90.364784,95.16018
2885.508736,92.472632,90.429898,95.15858
2883.57992,92.467111,90.369002,95.01453
2881.651104,92.429034,90.205147,94.736104
2879.722288,92.337575,89.964044,94.337225
2877.793472,92.208579,89.639026,93.866204
2875.864656,92.117503,89.370925,93.470931
2873.93584,92.128268,89.31525,93.326068
2872.007024,92.246439,89.464877,93.461999
2870.078208,92.418336,89.751436,93.750895
2868.149392,92.580384,90.073851,94.077661
2866.220576,92.728964,90.368775,94.398064
2864.29176,92.873006,90.628109,94.689032
2862.362944,93.000316,90.877722,94.960491
2860.434128,93.118952,91.100508,95.212949
2858.505312,93.214616,91.278786,95.414075
2856.576496,93.250438,91.390949,95.555349
2854.64768,93.283505,91.451534,95.687102
2852.718864,93.320537,91.509734,95.802946
2850.790048,93.322886,91.540196,95.907847
2848.861232,93.403143,91.662303,96.043782
2846.932416,93.618165,91.981768,96.26342
2845.0036,93.87871,92.37866,96.509481
2843.074784,94.11538,92.748054,96.738236
2841.145968,94.308637,93.05759,96.966075
2839.217152,94.444981,93.314738,97.153778
2837.288336,94.56633,93.526517,97.299548
2835.35952,94.66944,93.688028,97.405243
2833.430704,94.757255,93.821305,97.492566
2831.501888,94.828637,93.950288,97.55957
2829.573072,94.905209,94.052915,97.630386
2827.644256,95.006598,94.169565,97.723321
2825.71544,95.082186,94.252502,97.784778
2823.786624,95.102759,94.316338,97.811193
2821.857808,95.119704,94.39893,97.838802
2819.928992,95.179026,94.482645,97.877524
2818.000176,95.254887,94.568138,97.925636
2816.07136,95.307365,94.629274,97.972262
2814.142544,95.311735,94.639452,97.990453
2812.213728,95.361784,94.694324,98.005882
2810.284912,95.433138,94.77043,98.050032
2808.356096,95.446524,94.823445,98.073636
2806.42728,95.462208,94.86889,98.082823
